456	6.0079	-62.4843
457	6.0386	-62.4664
458	6.0779	-62.4300
459	6.1226	-62.4685
460	6.1698	-62.5057
461	6.2167	-62.3982
462	6.2607	-62.4253
463	6.2993	-62.4912
464	6.3321	-62.5021
465	6.3571	-62.5052
466	6.3758	-62.4989
467	6.3870	-62.4845
468	6.3921	-62.4638
469	6.3931	-62.4389
470	6.3924	-62.4125
471	6.3922	-62.3834
472	6.3969	-62.2964
473	6.4063	-62.3270
474	6.4228	-62.3921
475	6.4458	-62.3915
476	6.4767	-62.3606
477	6.5163	-62.3787
478	6.5633	-62.3892
479	6.6160	-62.4242
480	6.6726	-62.4647
481	6.7308	-62.5086
482	6.7881	-62.6620
483	6.8419	-62.7058
484	6.8900	-62.7462
485	6.9305	-62.7813
486	6.9616	-62.7097
487	6.9809	-62.7272
488	6.9899	-62.7357
489	6.9884	-62.7343
490	6.9765	-62.7227
491	6.9546	-62.7006
492	6.9233	-62.6680
493	6.8832	-62.6253
494	6.8352	-62.5730
495	6.7803	-62.5122
496	6.7199	-62.4375
497	6.6579	-62.3670
498	6.5950	-62.3088
499	6.5355	-62.2402
500	6.4809	-62.1773
501	2.8421	-62.0557
502	2.8499	-62.0317
503	2.8912	-62.0758
504	2.9669	-62.1552
505	3.0752	-62.2681
506	3.2133	-62.4111
507	3.3771	-62.5800
508	3.5617	-62.7696
509	3.7616	-62.9743
510	3.9707	-63.1878
511	4.1831	-63.4038
512	4.3928	-63.6162
513	4.5946	-63.7989
514	4.7851	-63.9898
515	4.9578	-64.1161
516	5.1098	-64.2658
517	5.2384	-64.3905
518	5.3419	-64.4664
519	5.4194	-64.5365
520	5.4715	-64.5068
521	5.4964	-64.5181
522	5.4989	-64.5056
523	5.4813	-64.4719
524	5.4463	-64.4195
525	5.3966	-64.3516
526	5.3353	-64.2712
527	5.2651	-64.1713
528	5.1882	-64.0757
529	5.1080	-63.9074
530	5.0250	-63.8070
531	4.9436	-63.6428
532	4.8663	-63.5496
533	4.7952	-63.4637
534	4.7322	-63.3874
535	4.6791	-63.3227
536	4.6376	-63.2712
537	4.6091	-63.2345
538	4.5949	-63.2138
539	4.5958	-63.2098
540	4.6123	-63.2227
541	4.6448	-63.2524
542	4.6930	-63.2983
543	4.7562	-63.3590
544	4.8332	-63.4331
545	4.9225	-63.5184
546	5.0221	-63.6127
547	5.1300	-63.7135
548	5.2437	-63.8183
