821	5.57	5.42
822	5.55	5.42
823	5.54	5.42
824	5.53	5.41
825	5.52	5.41
826	5.51	5.41
827	5.50	5.40
828	5.49	5.40
829	5.48	5.40
830	5.48	5.39
831	5.47	5.39
832	5.46	5.39
833	5.45	5.38
834	5.45	5.38
835	5.44	5.38
836	5.43	5.38
837	5.43	5.37
838	5.42	5.37
839	5.41	5.37
840	5.41	5.37
841	5.40	5.36
842	5.40	5.36
843	5.39	5.36
844	5.39	5.36
845	5.38	5.35
846	5.38	5.35
847	5.37	5.35
848	5.37	5.35
